Container;treatment;rain;olivine;crop;olivine_yesno;plant_yesno;replica;depth;daysafterseeding;date;Unique_ID;Mg_umol_l;DSi_umol_l;Cr_nmol_l;Ni_nmol_l;DIC_umol_kg;water_outflow_ml;water_outflow_measurement_date;pH_NBS;pH_remarks;pH_measurement_date
72;Mesocosm;Event;none;Wheat;ol_no;plant_yes;4;3;568;12-May-2015 00:00:00;2015-05-12_72.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
73;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;1;3;568;12-May-2015 00:00:00;2015-05-12_73.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
74;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;2;3;568;12-May-2015 00:00:00;2015-05-12_74.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
75;Mesocosm;Event;none;Wheat;ol_no;plant_yes;3;3;568;12-May-2015 00:00:00;2015-05-12_75.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
76;Mesocosm;Event;none;Barley;ol_no;plant_yes;5;3;568;12-May-2015 00:00:00;2015-05-12_76.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
77;Mesocosm;Event;none;Wheat;ol_no;plant_yes;5;3;568;12-May-2015 00:00:00;2015-05-12_77.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
78;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;4;3;568;12-May-2015 00:00:00;2015-05-12_78.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
79;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;4;3;568;12-May-2015 00:00:00;2015-05-12_79.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
80;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;3;3;568;12-May-2015 00:00:00;2015-05-12_80.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
81;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;1;3;568;12-May-2015 00:00:00;2015-05-12_81.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
82;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;3;3;568;12-May-2015 00:00:00;2015-05-12_82.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
83;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;1;3;568;12-May-2015 00:00:00;2015-05-12_83.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
84;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;1;3;568;12-May-2015 00:00:00;2015-05-12_84.3;NaN;NaN;NaN;NaN;NaN;60;12-May-2015 00:00:00;NaN;;NaT
85;Blank no soil;Contineous;none;none;ol_no;plant_no;1;3;568;12-May-2015 00:00:00;2015-05-12_85.3;NaN;NaN;NaN;NaN;NaN;0;12-May-2015 00:00:00;NaN;;NaT
86;Blank no soil;Event;none;none;ol_no;plant_no;1;3;568;12-May-2015 00:00:00;2015-05-12_86.3;NaN;NaN;NaN;NaN;NaN;0;12-May-2015 00:00:00;NaN;;NaT
1;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_01.4;198.2719605;197.9669224;NaN;NaN;NaN;12200;12-May-2015 00:00:00;NaN;;NaT
2;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_02.4;314.9146266;183.1550088;NaN;NaN;NaN;13500;12-May-2015 00:00:00;NaN;;NaT
3;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_03.4;295.0421724;160.3318438;NaN;NaN;NaN;10600;12-May-2015 00:00:00;NaN;;NaT
4;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_04.4;256.2435713;186.5731427;NaN;NaN;NaN;11400;12-May-2015 00:00:00;NaN;;NaT
5;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_05.4;249.2491257;164.462089;NaN;NaN;NaN;13200;12-May-2015 00:00:00;NaN;;NaT
6;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_06.4;273.770829;170.9423012;NaN;NaN;NaN;11400;12-May-2015 00:00:00;NaN;;NaT
7;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_07.4;175.4782966;196.2222499;NaN;NaN;NaN;11500;12-May-2015 00:00:00;NaN;;NaT
8;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_08.4;172.351368;161.3644051;NaN;NaN;NaN;13300;12-May-2015 00:00:00;NaN;;NaT
9;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_09.4;166.8380992;201.1358174;NaN;NaN;NaN;13300;12-May-2015 00:00:00;NaN;;NaT
10;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_10.4;270.2324625;150.2910755;NaN;NaN;NaN;10200;12-May-2015 00:00:00;NaN;;NaT
11;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_11.4;414.7294795;180.5201973;NaN;NaN;NaN;12000;12-May-2015 00:00:00;NaN;;NaT
12;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_12.4;178.3583625;195.3321109;NaN;NaN;NaN;11400;12-May-2015 00:00:00;NaN;;NaT
13;Mesocosm;Contineous;none;Barley;ol_no;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_13.4;154.8241103;183.6178811;NaN;NaN;NaN;10700;12-May-2015 00:00:00;NaN;;NaT
14;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_14.4;162.18885;165.3878336;NaN;NaN;NaN;10900;12-May-2015 00:00:00;NaN;;NaT
15;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_15.4;351.1623123;194.0859162;NaN;NaN;NaN;12300;12-May-2015 00:00:00;NaN;;NaT
16;Blank;Contineous;fine;none;ol_yes;plant_no;4;4;568;12-May-2015 00:00:00;2015-05-12_16.4;325.3651512;168.7347564;NaN;NaN;NaN;7600;12-May-2015 00:00:00;NaN;;NaT
17;Blank;Contineous;coarse;none;ol_yes;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_17.4;259.5762189;193.3381994;NaN;NaN;NaN;6500;12-May-2015 00:00:00;NaN;;NaT
18;Blank;Contineous;fine;none;ol_yes;plant_no;3;4;568;12-May-2015 00:00:00;2015-05-12_18.4;306.3567167;209.0046465;NaN;NaN;NaN;6000;12-May-2015 00:00:00;NaN;;NaT
19;Blank;Contineous;coarse;none;ol_yes;plant_no;4;4;568;12-May-2015 00:00:00;2015-05-12_19.4;253.1989303;188.8162931;NaN;NaN;NaN;8200;12-May-2015 00:00:00;NaN;;NaT
20;Blank;Contineous;coarse;none;ol_yes;plant_no;3;4;568;12-May-2015 00:00:00;2015-05-12_20.4;244.3530138;179.9505083;NaN;NaN;NaN;8500;12-May-2015 00:00:00;NaN;;NaT
21;Blank;Contineous;fine;none;ol_yes;plant_no;2;4;568;12-May-2015 00:00:00;2015-05-12_21.4;345.8136186;185.3981592;NaN;NaN;NaN;8100;12-May-2015 00:00:00;NaN;;NaT
22;Blank;Contineous;none;none;ol_no;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_22.4;249.4137009;185.2201314;NaN;NaN;NaN;7700;12-May-2015 00:00:00;NaN;;NaT
23;Blank;Contineous;none;none;ol_no;plant_no;2;4;568;12-May-2015 00:00:00;2015-05-12_23.4;227.031475;191.0238379;NaN;NaN;NaN;6800;12-May-2015 00:00:00;NaN;;NaT
24;Blank;Contineous;fine;none;ol_yes;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_24.4;420.4896112;190.5965712;NaN;NaN;NaN;7000;12-May-2015 00:00:00;NaN;;NaT
25;Blank;Contineous;none;none;ol_no;plant_no;3;4;568;12-May-2015 00:00:00;2015-05-12_25.4;235.6305287;202.4532232;NaN;NaN;NaN;7900;12-May-2015 00:00:00;NaN;;NaT
26;Blank;Contineous;coarse;none;ol_yes;plant_no;2;4;568;12-May-2015 00:00:00;2015-05-12_26.4;251.3474594;196.7919389;NaN;NaN;NaN;7900;12-May-2015 00:00:00;NaN;;NaT
27;Blank;Contineous;none;none;ol_no;plant_no;4;4;568;12-May-2015 00:00:00;2015-05-12_27.4;NaN;NaN;NaN;NaN;NaN;0;12-May-2015 00:00:00;NaN;;NaT
28;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_28.4;194.1575807;210.8205302;NaN;NaN;NaN;12000;12-May-2015 00:00:00;NaN;;NaT
29;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_29.4;187.7391483;199.3199338;NaN;NaN;NaN;5300;12-May-2015 00:00:00;NaN;;NaT
30;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_30.4;177.041761;219.8999484;NaN;NaN;NaN;10600;12-May-2015 00:00:00;NaN;;NaT
31;Mesocosm;Contineous;none;Barley;ol_no;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_31.4;176.3423164;198.9994837;NaN;NaN;NaN;10600;12-May-2015 00:00:00;NaN;;NaT
32;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_32.4;190.1254886;205.5153015;NaN;NaN;NaN;10900;12-May-2015 00:00:00;NaN;;NaT
33;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_33.4;205.5955565;190.7033879;NaN;NaN;NaN;8500;12-May-2015 00:00:00;NaN;;NaT
34;Mesocosm;Contineous;none;Barley;ol_no;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_34.4;191.7300967;184.2231757;NaN;NaN;NaN;10300;12-May-2015 00:00:00;NaN;;NaT
35;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_35.4;181.8144415;199.8540172;NaN;NaN;NaN;11200;12-May-2015 00:00:00;NaN;;NaT
36;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_36.4;185.1470891;198.4297947;NaN;NaN;NaN;10000;12-May-2015 00:00:00;NaN;;NaT
37;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_37.4;187.5745731;209.4675188;NaN;NaN;NaN;9000;12-May-2015 00:00:00;NaN;;NaT
38;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_38.4;399.382843;189.7776433;NaN;NaN;NaN;10000;12-May-2015 00:00:00;NaN;;NaT
39;Mesocosm;Contineous;none;Barley;ol_no;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_39.4;186.99856;168.4855174;NaN;NaN;NaN;11400;12-May-2015 00:00:00;NaN;;NaT
40;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_40.4;174.2439827;200.1032561;NaN;NaN;NaN;12200;12-May-2015 00:00:00;NaN;;NaT
41;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_41.4;254.8446822;187.7837318;NaN;NaN;NaN;9600;12-May-2015 00:00:00;NaN;;NaT
42;Mesocosm;Contineous;none;Barley;ol_no;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_42.4;186.792841;186.5731427;NaN;NaN;NaN;10800;12-May-2015 00:00:00;NaN;;NaT
43;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_43.4;NaN;NaN;NaN;NaN;NaN;13500;12-May-2015 00:00:00;NaN;;NaT
44;Mesocosm;Event;none;Barley;ol_no;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_44.4;NaN;NaN;NaN;NaN;NaN;14300;12-May-2015 00:00:00;NaN;;NaT
45;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_45.4;NaN;NaN;NaN;NaN;NaN;15400;12-May-2015 00:00:00;NaN;;NaT
46;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_46.4;NaN;NaN;NaN;NaN;NaN;14200;12-May-2015 00:00:00;NaN;;NaT
47;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_47.4;NaN;NaN;NaN;NaN;NaN;14100;12-May-2015 00:00:00;NaN;;NaT
48;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_48.4;NaN;NaN;NaN;NaN;NaN;12200;12-May-2015 00:00:00;NaN;;NaT
49;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_49.4;NaN;NaN;NaN;NaN;NaN;11600;12-May-2015 00:00:00;NaN;;NaT
50;Mesocosm;Event;none;Barley;ol_no;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_50.4;NaN;NaN;NaN;NaN;NaN;14200;12-May-2015 00:00:00;NaN;;NaT
51;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_51.4;NaN;NaN;NaN;NaN;NaN;16700;12-May-2015 00:00:00;NaN;;NaT
52;Mesocosm;Event;none;Wheat;ol_no;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_52.4;NaN;NaN;NaN;NaN;NaN;0;12-May-2015 00:00:00;NaN;;NaT
53;Mesocosm;Event;none;Barley;ol_no;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_53.4;NaN;NaN;NaN;NaN;NaN;15700;12-May-2015 00:00:00;NaN;;NaT
54;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_54.4;NaN;NaN;NaN;NaN;NaN;14100;12-May-2015 00:00:00;NaN;;NaT
55;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_55.4;NaN;NaN;NaN;NaN;NaN;15500;12-May-2015 00:00:00;NaN;;NaT
56;Mesocosm;Event;none;Wheat;ol_no;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_56.4;NaN;NaN;NaN;NaN;NaN;14900;12-May-2015 00:00:00;NaN;;NaT
57;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_57.4;NaN;NaN;NaN;NaN;NaN;14400;12-May-2015 00:00:00;NaN;;NaT
58;Blank;Event;fine;none;ol_yes;plant_no;4;4;568;12-May-2015 00:00:00;2015-05-12_58.4;NaN;NaN;NaN;NaN;NaN;16400;12-May-2015 00:00:00;NaN;;NaT
59;Blank;Event;none;none;ol_no;plant_no;3;4;568;12-May-2015 00:00:00;2015-05-12_59.4;NaN;NaN;NaN;NaN;NaN;16900;12-May-2015 00:00:00;NaN;;NaT
60;Blank;Event;fine;none;ol_yes;plant_no;3;4;568;12-May-2015 00:00:00;2015-05-12_60.4;NaN;NaN;NaN;NaN;NaN;16500;12-May-2015 00:00:00;NaN;;NaT
61;Blank;Event;fine;none;ol_yes;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_61.4;NaN;NaN;NaN;NaN;NaN;16300;12-May-2015 00:00:00;NaN;;NaT
62;Blank;Event;none;none;ol_no;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_62.4;NaN;NaN;NaN;NaN;NaN;16800;12-May-2015 00:00:00;NaN;;NaT
63;Blank;Event;coarse;none;ol_yes;plant_no;3;4;568;12-May-2015 00:00:00;2015-05-12_63.4;NaN;NaN;NaN;NaN;NaN;16600;12-May-2015 00:00:00;NaN;;NaT
64;Blank;Event;coarse;none;ol_yes;plant_no;2;4;568;12-May-2015 00:00:00;2015-05-12_64.4;NaN;NaN;NaN;NaN;NaN;14700;12-May-2015 00:00:00;NaN;;NaT
65;Blank;Event;fine;none;ol_yes;plant_no;2;4;568;12-May-2015 00:00:00;2015-05-12_65.4;NaN;NaN;NaN;NaN;NaN;13300;12-May-2015 00:00:00;NaN;;NaT
66;Blank;Event;coarse;none;ol_yes;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_66.4;NaN;NaN;NaN;NaN;NaN;16400;12-May-2015 00:00:00;NaN;;NaT
67;Blank;Event;none;none;ol_no;plant_no;2;4;568;12-May-2015 00:00:00;2015-05-12_67.4;NaN;NaN;NaN;NaN;NaN;16900;12-May-2015 00:00:00;NaN;;NaT
68;Blank;Event;none;none;ol_no;plant_no;4;4;568;12-May-2015 00:00:00;2015-05-12_68.4;NaN;NaN;NaN;NaN;NaN;15800;12-May-2015 00:00:00;NaN;;NaT
69;Blank;Event;coarse;none;ol_yes;plant_no;4;4;568;12-May-2015 00:00:00;2015-05-12_69.4;NaN;NaN;NaN;NaN;NaN;15900;12-May-2015 00:00:00;NaN;;NaT
70;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_70.4;NaN;NaN;NaN;NaN;NaN;14500;12-May-2015 00:00:00;NaN;;NaT
71;Mesocosm;Event;none;Barley;ol_no;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_71.4;NaN;NaN;NaN;NaN;NaN;14900;12-May-2015 00:00:00;NaN;;NaT
72;Mesocosm;Event;none;Wheat;ol_no;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_72.4;NaN;NaN;NaN;NaN;NaN;14900;12-May-2015 00:00:00;NaN;;NaT
73;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_73.4;NaN;NaN;NaN;NaN;NaN;0;12-May-2015 00:00:00;NaN;;NaT
74;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;2;4;568;12-May-2015 00:00:00;2015-05-12_74.4;NaN;NaN;NaN;NaN;NaN;11500;12-May-2015 00:00:00;NaN;;NaT
75;Mesocosm;Event;none;Wheat;ol_no;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_75.4;NaN;NaN;NaN;NaN;NaN;9600;12-May-2015 00:00:00;NaN;;NaT
76;Mesocosm;Event;none;Barley;ol_no;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_76.4;NaN;NaN;NaN;NaN;NaN;13300;12-May-2015 00:00:00;NaN;;NaT
77;Mesocosm;Event;none;Wheat;ol_no;plant_yes;5;4;568;12-May-2015 00:00:00;2015-05-12_77.4;NaN;NaN;NaN;NaN;NaN;10700;12-May-2015 00:00:00;NaN;;NaT
78;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_78.4;NaN;NaN;NaN;NaN;NaN;11500;12-May-2015 00:00:00;NaN;;NaT
79;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;4;4;568;12-May-2015 00:00:00;2015-05-12_79.4;NaN;NaN;NaN;NaN;NaN;12100;12-May-2015 00:00:00;NaN;;NaT
80;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_80.4;NaN;NaN;NaN;NaN;NaN;13300;12-May-2015 00:00:00;NaN;;NaT
81;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_81.4;NaN;NaN;NaN;NaN;NaN;15000;12-May-2015 00:00:00;NaN;;NaT
82;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;3;4;568;12-May-2015 00:00:00;2015-05-12_82.4;NaN;NaN;NaN;NaN;NaN;14500;12-May-2015 00:00:00;NaN;;NaT
83;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_83.4;NaN;NaN;NaN;NaN;NaN;15300;12-May-2015 00:00:00;NaN;;NaT
84;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;1;4;568;12-May-2015 00:00:00;2015-05-12_84.4;NaN;NaN;NaN;NaN;NaN;15700;12-May-2015 00:00:00;NaN;;NaT
85;Blank no soil;Contineous;none;none;ol_no;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_85.4;35.40012343;10.47515622;NaN;NaN;NaN;20200;12-May-2015 00:00:00;NaN;;NaT
86;Blank no soil;Event;none;none;ol_no;plant_no;1;4;568;12-May-2015 00:00:00;2015-05-12_86.4;NaN;NaN;NaN;NaN;NaN;32700;12-May-2015 00:00:00;NaN;;NaT
1;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;5;1;625;07-Jul-2015 00:00:00;2015-07-07_01.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
2;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;4;1;625;07-Jul-2015 00:00:00;2015-07-07_02.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
3;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;1;1;625;07-Jul-2015 00:00:00;2015-07-07_03.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
4;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;3;1;625;07-Jul-2015 00:00:00;2015-07-07_04.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
5;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;2;1;625;07-Jul-2015 00:00:00;2015-07-07_05.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
6;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;5;1;625;07-Jul-2015 00:00:00;2015-07-07_06.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
7;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;5;1;625;07-Jul-2015 00:00:00;2015-07-07_07.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
8;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;2;1;625;07-Jul-2015 00:00:00;2015-07-07_08.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
9;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;5;1;625;07-Jul-2015 00:00:00;2015-07-07_09.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
10;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;2;1;625;07-Jul-2015 00:00:00;2015-07-07_10.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
11;Mesocosm;Contineous;fine;Barley;ol_yes;plant_yes;3;1;625;07-Jul-2015 00:00:00;2015-07-07_11.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
12;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;1;1;625;07-Jul-2015 00:00:00;2015-07-07_12.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
13;Mesocosm;Contineous;none;Barley;ol_no;plant_yes;4;1;625;07-Jul-2015 00:00:00;2015-07-07_13.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
14;Mesocosm;Contineous;coarse;Wheat;ol_yes;plant_yes;3;1;625;07-Jul-2015 00:00:00;2015-07-07_14.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
15;Mesocosm;Contineous;fine;Wheat;ol_yes;plant_yes;4;1;625;07-Jul-2015 00:00:00;2015-07-07_15.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
16;Blank;Contineous;fine;none;ol_yes;plant_no;4;1;625;07-Jul-2015 00:00:00;2015-07-07_16.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
17;Blank;Contineous;coarse;none;ol_yes;plant_no;1;1;625;07-Jul-2015 00:00:00;2015-07-07_17.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
18;Blank;Contineous;fine;none;ol_yes;plant_no;3;1;625;07-Jul-2015 00:00:00;2015-07-07_18.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
19;Blank;Contineous;coarse;none;ol_yes;plant_no;4;1;625;07-Jul-2015 00:00:00;2015-07-07_19.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
20;Blank;Contineous;coarse;none;ol_yes;plant_no;3;1;625;07-Jul-2015 00:00:00;2015-07-07_20.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
21;Blank;Contineous;fine;none;ol_yes;plant_no;2;1;625;07-Jul-2015 00:00:00;2015-07-07_21.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
22;Blank;Contineous;none;none;ol_no;plant_no;1;1;625;07-Jul-2015 00:00:00;2015-07-07_22.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
23;Blank;Contineous;none;none;ol_no;plant_no;2;1;625;07-Jul-2015 00:00:00;2015-07-07_23.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
24;Blank;Contineous;fine;none;ol_yes;plant_no;1;1;625;07-Jul-2015 00:00:00;2015-07-07_24.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
25;Blank;Contineous;none;none;ol_no;plant_no;3;1;625;07-Jul-2015 00:00:00;2015-07-07_25.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
26;Blank;Contineous;coarse;none;ol_yes;plant_no;2;1;625;07-Jul-2015 00:00:00;2015-07-07_26.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
27;Blank;Contineous;none;none;ol_no;plant_no;4;1;625;07-Jul-2015 00:00:00;2015-07-07_27.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
28;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;3;1;625;07-Jul-2015 00:00:00;2015-07-07_28.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
29;Mesocosm;Contineous;coarse;Barley;ol_yes;plant_yes;1;1;625;07-Jul-2015 00:00:00;2015-07-07_29.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
30;Mesocosm;Contineous;none;Wheat;ol_no;plant_yes;4;1;625;07-Jul-2015 00:00:00;2015-07-07_30.1;NaN;NaN;NaN;NaN;NaN;NaN;NaT;NaN;;NaT
